id	summary	reporter	owner	description	type	status	priority	milestone	component	resolution	keywords	cc
32	Get crosswords added to facebook app	james_hogan	james_hogan	"probably as a separate tab.
can it use the rss feed?"	functionality	new	major		Facebook App			
