id	summary	reporter	owner	description	type	status	priority	milestone	component	resolution	keywords	cc
5	Dynamic crossword layouts	james_hogan	james_hogan	For special crosswords custom layouts are desired. it must be possible to specify these layouts in a flexible way from the office.	functionality	new	minor		Crosswords			
