id,summary,reporter,owner,description,type,status,priority,milestone,component,resolution,keywords,cc
39,Facebook style IRC chat bar for office users,james_hogan,james_hogan,"a bit of fun

this is actually working in irc branch

however i need to make sure it isn't going to have adverse effects on the server such as by using up all apache's worker threads when there are lots of people logged in.

also we need to be sure that we're allowed to have irc client software (which seems to be prohibited on the server).

we could work around by having local irc server (no net traffic), or using something other than irc (jabber or our own chat thing).",functionality,new,trivial,,IRC Client,,,
