id,summary,reporter,owner,description,type,status,priority,milestone,component,resolution,keywords,cc
68,Interface for changing email address,james_hogan,,"as people leave university, I think it should be possible for account holders to change their email address to a non-university one. At the moment there does not appear to be an interface to do this.",functionality,new,major,,My account,,,
