id,summary,reporter,owner,description,type,status,priority,milestone,component,resolution,keywords,cc
11,Show info about how much of each crossword the user has done,james_hogan,james_hogan,"When navigating old crosswords etc, it should be easy for a user to tell which ones he has completed etc.

it would also be cool to show a medal next to the ones where a medal was won.",enhancement,new,minor,,Crosswords,,,
