id	summary	reporter	owner	description	type	status	priority	milestone	component	resolution	keywords	cc
30	Crossword winners shown with time of completion since publication	james_hogan	james_hogan	"just something simple like

1. James Hogan (59 secs)
2. James Hogan (50 mins 30 secs)
3. James Hogan (4 hrs 5 mins)
4. James Hogan (3 days 2 hrs)"	enhancement	new	major		Crosswords			
