id,summary,reporter,owner,description,type,status,priority,milestone,component,resolution,keywords,cc
48,Office Access,webmaster,webmaster,"Hi Chris, the following food writers need office access if they don't have it already.


Alice Woodhall -aw551
Hannah Pashley - hp516
Susie Plummer - sp539
Joel Neave - jn517

Thanks,

Stacey",task,closed,trivial,,Gatekeeping,fixed,,food@…
