id,summary,reporter,owner,description,type,status,priority,milestone,component,resolution,keywords,cc
22,Permissions on external accounts,webmaster,james_hogan,"I can't seem to assign any permissions to any office users who are registered using an external e-mail address rather than their york ones.

Example is Shev McCluskey right at the bottom at http://www.theyorker.co.uk/admin/permissions",defect,closed,minor,,Permissions,fixed,,
