id,summary,reporter,owner,description,type,status,priority,milestone,component,resolution,keywords,cc
6,Crossword grid slide down with scroll if clues are tall,james_hogan,james_hogan,"This may be more important with different layouts where there isn't room to have both down and across next to one another.

will require some fancy js",enhancement,new,minor,,Crosswords,,,
