id	summary	reporter	owner	description	type	status	priority	milestone	component	resolution	keywords	cc
45	Office Access	webmaster	webmaster	"Here is a list of the sub eds who need office access:

Charlotte - coam500
Maria - mj522
Tom - thfh500
Rachel B - rfb502
and Rachel Hearne, but she will presumably have office access already.

Cheers
Rosie xx"	task	closed	trivial		Gatekeeping	fixed		sub_editor@…
