id,summary,reporter,owner,description,type,status,priority,milestone,component,resolution,keywords,cc
65,improve useability of calendar,james_hogan,james_hogan,"> Just to see what I mean about UI, try getting 3 events onto the music gigs
> box (e.g. from http://www.fibbers.co.uk/fibbers/whatson.cfm), and see how
> many clicks it takes. maybe we should be able to publish events as they are
> created, and have a ""recurring"" or ""advanced"" tick box that hides all the
> complexities of multiple occurrences unless they are needed? That would
> reduce it a bit.",defect,new,major,Freshers 2009,Calendar,,,nick_evans@…
