id	summary	reporter	owner	description	type	status	priority	milestone	component	resolution	keywords	cc
7	Article Preview	webmaster	webmaster	Unable to preview articles until they have been published and are scheduled or live.	defect	accepted	major		Article Manager			lifestyle@… editor@…
