id	summary	reporter	owner	description	type	status	priority	milestone	component	resolution	keywords	cc
38	Homepage redesign broken in firefox 2	james_hogan	webmaster	"something ADO and I noticed while in cetle

the date and time at right hand side of top bar is displayed below it. removing float:right fixes in firefox 2 but breaks in firefox 3"	browser incompatibility	new	major		Home Pages			ado webmaster
