id	summary	reporter	owner	description	type	status	priority	milestone	component	resolution	keywords	cc
63	exporting of ical calendars	james_hogan	james_hogan	needs a nice interface, polishing, and testing	functionality	new	major	Freshers 2009	Calendar			
