id,summary,reporter,owner,description,type,status,priority,milestone,component,resolution,keywords,cc
44,Create anonymised database for tags CS project,james_hogan,james_hogan," * comment contents cleared
 * unlink comments from users
 * users anonymised (except us few devs)
  * names replaced with dummy names
  * usernames replaced with dummy (unique) usernames
  * passwords + salts cleared
  * emails cleared
 * images/photos truncated to save space?
 * crossword_saves and crossword_save_lights can be truncated

i'm sure there are other tables that need clearing",task,new,major,,Gatekeeping,,,
