id	summary	reporter	owner	description	type	status	priority	milestone	component	resolution	keywords	cc
13	Store default pages data in XML in repository	james_hogan	james_hogan	"Default pages data should be stored in repository so easy to push live, and less dependent on database.

Could specify which fields are configurable and have fixed help with replacement information etc."	functionality	new	minor		Pages System			
