id,summary,reporter,owner,description,type,status,priority,milestone,component,resolution,keywords,cc
50,Office Access,webmaster,webmaster,"Hey Chris,
 
Can you add the following two girls as writers please:
 
Sarah Vear (sv519)
Sarah Ashley-Cantello (sac508)
 
Thanks,
Ben",task,closed,trivial,,Gatekeeping,fixed,,news@…
