id	summary	reporter	owner	description	type	status	priority	milestone	component	resolution	keywords	cc
4	New office login and global byline	webmaster	webmaster	"Hey Chris,

A guy called Mike Moloney is writing for lifestyle now, but for some reason he has been unsuccessful when trying to create a log in to the office. I was wondering if you could help? Whatever solution you came up with for Fiona/Mademoiselle I think we need the same as his pseudonym is Casanova.

Thanks!
Rachel"	task	closed	minor		General	fixed		lifestyle@…
