id	summary	reporter	owner	description	type	status	priority	milestone	component	resolution	keywords	cc
42	Calendar: Unknown column 'organisation_event_submission_text' in 'field list'	james_hogan	james_hogan	"pff

http://www.theyorker.co.uk/calendar/src/0/event/385/occ/1679/info/default/default/calendar/view/range/2007-summer"	defect	closed	critical		Calendar	fixed		
