id,summary,reporter,owner,description,type,status,priority,milestone,component,resolution,keywords,cc
53,Inserting photos from Gallery in IE,webmaster,webmaster,Doesn't work... think it might be the different way IE sends referrer info and the weird way inserting photos into articles is done.,defect,new,major,,Gallery,,,
