id	summary	reporter	owner	description	type	status	priority	milestone	component	resolution	keywords	cc
15	Atom feed backend	james_hogan		newer and better than rss? we may as well support them as well, which will hopefully not be too difficult if done under a common interface with RSS (see #14).	functionality	new	minor		Feeds			
