id	summary	reporter	owner	description	type	status	priority	milestone	component	resolution	keywords	cc
51	Google apps chat doesn't work with outside servers	james_hogan	webmaster	"I can't add my google apps jabber id as a friend to a separate (non google) jabber account, or vice versa.

the following link suggests that SRV records need adding to the yorker's DNS:
http://www.google.com/support/a/bin/answer.py?hl=en&answer=34143
to allow other jabber servers to recognise that jabber *@theyorker.co.uk should go to google

but i have no idea if that's right or how to do it"	defect	new	major		Gatekeeping			ado
